timestamp,cpu_time,time (s),T(t) (K),P(t) (Pa),Kinetic En. (n.u.),Potential En. (n.u.),Total En. (n.u.)
1651302143, 79269.0000, 4.1980e-12, 1495.48074185, 12996435.57333750, 103236.66364614, 191.22845648, 103427.89210262 
1651302144, 82061.0000, 4.2240e-12, 1496.61562160, 38407459.48260027, 103315.00714833, 34.76898666, 103349.77613498 
1651302145, 81143.0000, 4.2480e-12, 1489.59475780, 0.00000000, 102830.33988783, 1007.76262397, 103838.10251180 
1651302146, 80872.0000, 4.2720e-12, 1484.42307558, 99393120.64143601, 102473.32611764, 1748.50759659, 104221.83371423 
1651302147, 78250.0000, 4.2960e-12, 1489.44245401, 0.00000000, 102819.82598746, 1024.43196783, 103844.25795529 
1651302148, 81375.0000, 4.3220e-12, 1493.62442251, 12147880.31696617, 103108.51741848, 446.97241311, 103555.48983159 
1651302149, 79992.0000, 4.3460e-12, 1489.23433542, 0.00000000, 102805.45905662, 1055.02474694, 103860.48380356 
1651302150, 79797.0000, 4.3700e-12, 1494.91908490, 0.00000000, 103197.89110454, 271.69370365, 103469.58480820 
1651302151, 80087.0000, 4.3960e-12, 1495.54228556, 17456600.45995326, 103240.91215786, 183.87506526, 103424.78722311 
1651302152, 80509.0000, 4.4200e-12, 1492.29488560, 39121587.56786712, 103016.73626041, 632.34051281, 103649.07677322 
1651302153, 79853.0000, 4.4460e-12, 1495.15168979, 28754571.63967805, 103213.94838388, 236.99370574, 103450.94208962 
1651302154, 80463.0000, 4.4700e-12, 1488.57740122, 0.00000000, 102760.10929474, 1144.10765057, 103904.21694530 
1651302155, 86163.0000, 4.4940e-12, 1491.86230792, 34939303.66732487, 102986.87437347, 683.94797505, 103670.82234852 
1651302156, 79189.0000, 4.5200e-12, 1493.27970234, 0.00000000, 103084.72054898, 496.47792950, 103581.19847848 
1651302157, 79312.0000, 4.5440e-12, 1494.05279951, 0.00000000, 103138.08932233, 391.58077260, 103529.67009493 
1651302158, 86627.0000, 4.5680e-12, 1495.06137771, 51060524.10416617, 103207.71392199, 247.18890890, 103454.90283088 
1651302159, 80502.0000, 4.5940e-12, 1496.38134357, 38853179.26788899, 103298.83436753, 67.19987232, 103366.03423984 
1651302160, 84790.0000, 4.6180e-12, 1493.35203363, 44878748.84793798, 103089.71375324, 483.48112077, 103573.19487400 
1651302161, 82834.0000, 4.6420e-12, 1494.86003844, 0.00000000, 103193.81498379, 279.82693281, 103473.64191659 
1651302162, 86032.0000, 4.6680e-12, 1496.58655404, 0.00000000, 103313.00054458, 41.66732412, 103354.66786870 
1651302163, 82136.0000, 4.6920e-12, 1495.23342659, 0.00000000, 103219.59087351, 226.86089655, 103446.45177006 
1651302164, 80217.0000, 4.7160e-12, 1492.60396035, 0.00000000, 103038.07244037, 584.48460685, 103622.55704723 
1651302165, 82037.0000, 4.7420e-12, 1488.30762093, 89885095.45246498, 102741.48570678, 1171.73565839, 103913.22136516 
1651302166, 80353.0000, 4.7660e-12, 1496.82398073, 31745732.32461552, 103329.39068480, 5.29655690, 103334.68724170 
1651302167, 82644.0000, 4.7900e-12, 1492.67968419, 0.00000000, 103043.29984055, 573.81521886, 103617.11505940 
1651302168, 79848.0000, 4.8160e-12, 1493.73410098, 0.00000000, 103116.08878930, 430.57001837, 103546.65880767 
1651302169, 80318.0000, 4.8400e-12, 1493.56148589, 57190654.62758248, 103104.17275104, 449.09196702, 103553.26471806 
1651302170, 81332.0000, 4.8640e-12, 1488.69966379, 5528087.96434805, 102768.54937651, 1118.32253290, 103886.87190941 
1651302171, 81619.0000, 4.8900e-12, 1495.54253736, 0.00000000, 103240.92954048, 181.70496507, 103422.63450555 
1651302172, 80087.0000, 4.9140e-12, 1495.04005297, 77714182.28601818, 103206.24182364, 252.56324895, 103458.80507259 
1651302173, 80279.0000, 4.9380e-12, 1492.46389725, 57736032.65631200, 103028.40354473, 607.62095638, 103636.02450110 
1651302174, 80674.0000, 4.9620e-12, 1489.64302502, 0.00000000, 102833.67189134, 995.27647648, 103828.94836782 
