timestamp,cpu_time,time (s),T(t) (K),P(t) (Pa),Kinetic En. (n.u.),Potential En. (n.u.),Total En. (n.u.)
1653359273, 8489.0000, 1.5522e-11, 1477.56421410, 16313566.17130295, 0.00000000, -5.84993209, -5.84993209 
1653359274, 4926.0000, 1.5648e-11, 1474.14961080, 61298224.17257752, 0.00000000, 86.62563303, 86.62563303 
1653359275, 6222.0000, 1.5736e-11, 1476.70100909, 0.00000000, 0.00000000, 109.39285050, 109.39285050 
1653359276, 7480.0000, 1.5844e-11, 1477.61076448, 59538872.20533593, 0.00000000, 922.58938744, 922.58938744 
1653359277, 4552.0000, 1.5968e-11, 1477.90125916, 0.00000000, 0.00000000, 30362.16346939, 30362.16346939 
1653359278, 7193.0000, 1.6042e-11, 1475.73275528, 0.00000000, 0.00000000, 41.34770736, 41.34770736 
1653359279, 8078.0000, 1.6164e-11, 1474.54974381, 0.00000000, 0.00000000, 118.11453314, 118.11453314 
1653359280, 7901.0000, 1.6268e-11, 1473.88378285, 0.00000000, 0.00000000, 100.18259982, 100.18259982 
1653359281, 4513.0000, 1.6384e-11, 1477.51638740, 0.00000000, 0.00000000, -3.61976536, -3.61976536 
1653359282, 6991.0000, 1.6456e-11, 1477.35214829, 0.00000000, 0.00000000, -6.37886031, -6.37886031 
1653359283, 5671.0000, 1.6632e-11, 1478.13567720, 0.00000000, 0.00000000, -26.52293731, -26.52293731 
1653359284, 7136.0000, 1.6746e-11, 1474.24008737, 89430364.42862691, 0.00000000, 102.02874522, 102.02874522 
1653359285, 9039.0000, 1.6852e-11, 1452.59751853, 160315920.50793350, 0.00000000, 2113.32739371, 2113.32739371 
1653359286, 7015.0000, 1.6946e-11, 1460.39072997, 0.00000000, 0.00000000, 42736.00260950, 42736.00260950 
1653359287, 10485.0000, 1.7050e-11, 1477.54787310, 0.00000000, 0.00000000, -15.45424943, -15.45424943 
1653359288, 11078.0000, 1.7160e-11, 1477.89150902, 0.00000000, 0.00000000, -25.88951637, -25.88951637 
